innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Punjab Kings,Arshdeep Singh,4.0,0,29,4,7.25,12,2,0
1,Punjab Kings,HV Patel,4.0,0,30,2,7.5,8,1,0
1,Punjab Kings,Harpreet Brar,4.0,0,48,0,12.0,6,0,0
1,Punjab Kings,K Rabada,4.0,0,32,1,8.0,12,1,0
1,Punjab Kings,SM Curran,4.0,0,41,2,10.25,9,1,0
2,Sunrisers Hyderabad,B Kumar,4.0,0,32,2,8.0,12,2,0
2,Sunrisers Hyderabad,JD Unadkat,4.0,0,49,1,12.25,7,3,0
2,Sunrisers Hyderabad,Nithish Kumar Reddy,3.0,0,33,1,11.0,6,1,0
2,Sunrisers Hyderabad,PJ Cummins,4.0,0,22,1,5.5,11,0,0
2,Sunrisers Hyderabad,Shahbaz Ahmed,1.0,0,10,0,10.0,1,0,0
2,Sunrisers Hyderabad,T Natarajan,4.0,0,33,1,8.25,8,0,0
