innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,G Gambhir,19,13,3,0,146.15,c MJ McClenaghan b KH Pandya,1
1,Kolkata Knight Riders,CA Lynn,32,24,3,1,133.33,lbw b JJ Bumrah,2
1,Kolkata Knight Riders,RV Uthappa,4,3,1,0,133.33,c HH Pandya b KH Pandya,3
1,Kolkata Knight Riders,MK Pandey,81,47,5,5,172.34,not out,4
1,Kolkata Knight Riders,YK Pathan,6,11,0,0,54.55,c HH Pandya b KH Pandya,5
1,Kolkata Knight Riders,SA Yadav,17,15,2,0,113.33,c KA Pollard b SL Malinga,6
1,Kolkata Knight Riders,CR Woakes,9,8,0,0,112.5,c KA Pollard b SL Malinga,7
1,Kolkata Knight Riders,SP Narine,1,2,0,0,50.0,lbw b MJ McClenaghan,8
2,Mumbai Indians,PA Patel,30,27,3,1,111.11,lbw b Kuldeep Yadav,1
2,Mumbai Indians,JC Buttler,28,22,1,2,127.27,lbw b AS Rajpoot,2
2,Mumbai Indians,N Rana,50,29,5,3,172.41,c SP Narine b AS Rajpoot,3
2,Mumbai Indians,RG Sharma,2,6,0,0,33.33,lbw b SP Narine,4
2,Mumbai Indians,KH Pandya,11,6,2,0,183.33,c RV Uthappa b AS Rajpoot,5
2,Mumbai Indians,KA Pollard,17,17,1,1,100.0,c R Dhawan b CR Woakes,6
2,Mumbai Indians,HH Pandya,29,11,3,2,263.64,not out,7
2,Mumbai Indians,Harbhajan Singh,1,1,0,0,100.0,not out,8
