innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,G Gambhir,44,5.2
1,Kolkata Knight Riders,2,RV Uthappa,48,5.5
1,Kolkata Knight Riders,3,CA Lynn,67,8.3
1,Kolkata Knight Riders,4,YK Pathan,87,12.4
1,Kolkata Knight Riders,5,SA Yadav,131,17.1
1,Kolkata Knight Riders,6,CR Woakes,144,19.1
1,Kolkata Knight Riders,7,SP Narine,178,20.6
2,Mumbai Indians,1,PA Patel,65,8.3
2,Mumbai Indians,2,JC Buttler,71,9.3
2,Mumbai Indians,3,RG Sharma,74,10.5
2,Mumbai Indians,4,KH Pandya,97,13.1
2,Mumbai Indians,5,KA Pollard,119,17.1
2,Mumbai Indians,6,N Rana,160,19.3
