match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
2,Delhi Daredevils,KL Rahul,51,16,6,4,318.75,c Mohammed Shami b TA Boult
2,Delhi Daredevils,MA Agarwal,7,5,0,1,140.0,c Mohammed Shami b CH Morris
2,Delhi Daredevils,Yuvraj Singh,12,22,2,0,54.55,c V Shankar b R Tewatia
2,Delhi Daredevils,KK Nair,50,33,5,2,151.52,c TA Boult b DT Christian
2,Delhi Daredevils,DA Miller,24,23,1,0,104.35,not out
2,Delhi Daredevils,MP Stoinis,22,15,2,0,146.67,not out
8,Royal Challengers Bangalore,KL Rahul,47,30,2,4,156.67,c SN Khan b Washington Sundar
8,Royal Challengers Bangalore,MA Agarwal,15,11,3,0,136.36,c Q de Kock b UT Yadav
8,Royal Challengers Bangalore,AJ Finch,0,1,0,0,0.0,lbw b UT Yadav
8,Royal Challengers Bangalore,Yuvraj Singh,4,4,1,0,100.0,b UT Yadav
8,Royal Challengers Bangalore,KK Nair,29,26,3,0,111.54,b K Khejroliya
8,Royal Challengers Bangalore,MP Stoinis,11,9,0,1,122.22,st Q de Kock b Washington Sundar
8,Royal Challengers Bangalore,AR Patel,2,3,0,0,66.67,lbw b K Khejroliya
8,Royal Challengers Bangalore,R Ashwin,33,21,3,1,157.14,st Q de Kock b YS Chahal
8,Royal Challengers Bangalore,AJ Tye,7,7,0,0,100.0,c V Kohli b CR Woakes
8,Royal Challengers Bangalore,MM Sharma,1,2,0,0,50.0,not out
8,Royal Challengers Bangalore,Mujeeb Ur Rahman,0,2,0,0,0.0,c SN Khan b CR Woakes
12,Chennai Super Kings,KL Rahul,37,22,7,0,168.18,c DJ Bravo b Harbhajan Singh
12,Chennai Super Kings,CH Gayle,63,33,7,4,190.91,c Imran Tahir b SR Watson
12,Chennai Super Kings,MA Agarwal,30,19,1,2,157.89,c RA Jadeja b Imran Tahir
12,Chennai Super Kings,Yuvraj Singh,20,13,2,1,153.85,c MS Dhoni b SN Thakur
12,Chennai Super Kings,AJ Finch,0,1,0,0,0.0,lbw b Imran Tahir
12,Chennai Super Kings,KK Nair,29,17,2,1,170.59,c RA Jadeja b DJ Bravo
12,Chennai Super Kings,R Ashwin,14,11,0,1,127.27,c MS Dhoni b SN Thakur
12,Chennai Super Kings,AJ Tye,3,4,0,0,75.0,not out
16,Sunrisers Hyderabad,KL Rahul,18,21,3,0,85.71,lbw b Rashid Khan
16,Sunrisers Hyderabad,CH Gayle,104,63,1,11,165.08,not out
16,Sunrisers Hyderabad,MA Agarwal,18,9,2,1,200.0,c DJ Hooda b S Kaul
16,Sunrisers Hyderabad,KK Nair,31,21,3,1,147.62,c S Dhawan b B Kumar
16,Sunrisers Hyderabad,AJ Finch,14,6,1,1,233.33,not out
18,Kolkata Knight Riders,KL Rahul,60,27,9,2,222.22,c TK Curran b SP Narine
18,Kolkata Knight Riders,CH Gayle,62,38,5,6,163.16,not out
18,Kolkata Knight Riders,MA Agarwal,2,2,0,0,100.0,not out
22,Delhi Daredevils,KL Rahul,23,15,3,1,153.33,c Avesh Khan b LE Plunkett
22,Delhi Daredevils,AJ Finch,2,4,0,0,50.0,c SS Iyer b Avesh Khan
22,Delhi Daredevils,MA Agarwal,21,16,3,0,131.25,b LE Plunkett
22,Delhi Daredevils,KK Nair,34,32,4,0,106.25,c SS Iyer b LE Plunkett
22,Delhi Daredevils,Yuvraj Singh,14,17,1,0,82.35,c RR Pant b Avesh Khan
22,Delhi Daredevils,DA Miller,26,19,1,1,136.84,c LE Plunkett b DT Christian
22,Delhi Daredevils,R Ashwin,6,7,0,0,85.71,c R Tewatia b TA Boult
22,Delhi Daredevils,AJ Tye,3,9,0,0,33.33,b TA Boult
22,Delhi Daredevils,BB Sran,0,1,0,0,0.0,not out
25,Sunrisers Hyderabad,KL Rahul,32,26,4,1,123.08,b Rashid Khan
25,Sunrisers Hyderabad,CH Gayle,23,22,1,2,104.55,c & b Basil Thampi
25,Sunrisers Hyderabad,MA Agarwal,12,15,0,0,80.0,c MK Pandey b Shakib Al Hasan
25,Sunrisers Hyderabad,KK Nair,13,17,0,0,76.47,lbw b Rashid Khan
25,Sunrisers Hyderabad,AJ Finch,8,4,0,1,200.0,c MK Pandey b Shakib Al Hasan
25,Sunrisers Hyderabad,MK Tiwary,1,5,0,0,20.0,c KS Williamson b Sandeep Sharma
25,Sunrisers Hyderabad,R Ashwin,4,6,0,0,66.67,c KS Williamson b Rashid Khan
25,Sunrisers Hyderabad,AJ Tye,4,2,1,0,200.0,lbw b Sandeep Sharma
25,Sunrisers Hyderabad,BB Sran,2,5,0,0,40.0,run out ()
25,Sunrisers Hyderabad,AS Rajpoot,8,9,1,0,88.89,b Basil Thampi
25,Sunrisers Hyderabad,Mujeeb Ur Rahman,10,5,2,0,200.0,not out
34,Mumbai Indians,KL Rahul,24,20,1,2,120.0,c JP Duminy b M Markande
34,Mumbai Indians,CH Gayle,50,40,6,2,125.0,c SA Yadav b BCJ Cutting
34,Mumbai Indians,Yuvraj Singh,14,14,0,1,100.0,run out ()
34,Mumbai Indians,KK Nair,23,12,1,2,191.67,c HH Pandya b MJ McClenaghan
34,Mumbai Indians,AR Patel,13,12,0,1,108.33,c HH Pandya b JJ Bumrah
34,Mumbai Indians,MP Stoinis,29,15,2,2,193.33,not out
34,Mumbai Indians,MA Agarwal,11,7,0,1,157.14,c & b HH Pandya
38,Rajasthan Royals,KL Rahul,84,54,7,3,155.56,not out
38,Rajasthan Royals,CH Gayle,8,11,2,0,72.73,c SV Samson b JC Archer
38,Rajasthan Royals,MA Agarwal,2,3,0,0,66.67,c RA Tripathi b BA Stokes
38,Rajasthan Royals,KK Nair,31,23,2,2,134.78,b Anureet Singh
38,Rajasthan Royals,AR Patel,4,5,0,0,80.0,c DJM Short b K Gowtham
38,Rajasthan Royals,MP Stoinis,23,16,2,1,143.75,not out
40,Rajasthan Royals,KL Rahul,95,70,11,2,135.71,not out
40,Rajasthan Royals,CH Gayle,1,1,0,0,100.0,st JC Buttler b K Gowtham
40,Rajasthan Royals,R Ashwin,0,2,0,0,0.0,b K Gowtham
40,Rajasthan Royals,KK Nair,3,5,0,0,60.0,c JD Unadkat b JC Archer
40,Rajasthan Royals,AD Nath,9,13,1,0,69.23,c K Gowtham b IS Sodhi
40,Rajasthan Royals,MK Tiwary,7,8,0,0,87.5,c AM Rahane b BA Stokes
40,Rajasthan Royals,AR Patel,9,5,1,0,180.0,run out ()
40,Rajasthan Royals,MP Stoinis,11,16,0,0,68.75,c K Gowtham b JD Unadkat
40,Rajasthan Royals,AJ Tye,1,1,0,0,100.0,not out
44,Kolkata Knight Riders,KL Rahul,66,29,2,7,227.59,b SP Narine
44,Kolkata Knight Riders,CH Gayle,21,17,2,1,123.53,c KD Karthik b AD Russell
44,Kolkata Knight Riders,MA Agarwal,0,1,0,0,0.0,c JPR Scantlebury-Searles b AD Russell
44,Kolkata Knight Riders,KK Nair,3,6,0,0,50.0,c M Prasidh Krishna b AD Russell
44,Kolkata Knight Riders,AJ Finch,34,20,0,3,170.0,c Kuldeep Yadav b JPR Scantlebury-Searles
44,Kolkata Knight Riders,AR Patel,19,11,2,1,172.73,c JPR Scantlebury-Searles b Kuldeep Yadav
44,Kolkata Knight Riders,R Ashwin,45,22,4,3,204.55,lbw b M Prasidh Krishna
44,Kolkata Knight Riders,AJ Tye,14,10,1,1,140.0,c KD Karthik b M Prasidh Krishna
44,Kolkata Knight Riders,BB Sran,1,1,0,0,100.0,not out
