match_number,date,opponent,catches,stumpings,run_outs
8,2024-03-27,Mumbai Indians,1,0,0
23,2024-04-09,Punjab Kings,1,1,0
30,2024-04-15,Royal Challengers Bengaluru,2,0,0
35,2024-04-20,Delhi Capitals,1,1,0
55,2024-05-06,Mumbai Indians,1,0,0
69,2024-05-19,Punjab Kings,1,0,1
72,2024-05-24,Rajasthan Royals,1,0,0
