innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,JJ Roy,2,7,WP Saha,17,14,23,21
1,Sunrisers Hyderabad,2,KS Williamson,11,11,WP Saha,8,7,20,18
1,Sunrisers Hyderabad,3,PK Garg,7,10,WP Saha,13,17,23,26
1,Sunrisers Hyderabad,4,WP Saha,6,8,Abhishek Sharma,2,2,8,10
1,Sunrisers Hyderabad,5,Abdul Samad,18,13,Abhishek Sharma,16,11,35,24
1,Sunrisers Hyderabad,6,JO Holder,1,1,Abdul Samad,0,1,1,2
1,Sunrisers Hyderabad,7,Rashid Khan,3,5,JO Holder,4,4,7,9
1,Sunrisers Hyderabad,8,Rashid Khan,14,8,B Kumar,2,2,17,10
2,Chennai Super Kings,1,RD Gaikwad,45,38,F du Plessis,29,23,75,61
2,Chennai Super Kings,2,MM Ali,17,17,F du Plessis,11,10,28,27
2,Chennai Super Kings,3,SK Raina,2,3,F du Plessis,1,2,4,5
2,Chennai Super Kings,4,AT Rayudu,1,1,F du Plessis,0,1,1,2
2,Chennai Super Kings,5,MS Dhoni,14,11,AT Rayudu,16,12,31,23
