innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,20,6,Chennai Super Kings,Rashid Khan,DL Chahar,Nitin Menon,,struck down,False
2,6,3,Chennai Super Kings,RD Gaikwad,Rashid Khan,Nitin Menon,,upheld,False
