innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,JJ Roy,23,4.3
1,Sunrisers Hyderabad,2,KS Williamson,43,7.3
1,Sunrisers Hyderabad,3,PK Garg,66,11.5
1,Sunrisers Hyderabad,4,WP Saha,74,13.3
1,Sunrisers Hyderabad,5,Abhishek Sharma,109,17.3
1,Sunrisers Hyderabad,6,Abdul Samad,110,17.5
1,Sunrisers Hyderabad,7,JO Holder,117,19.2
2,Chennai Super Kings,1,RD Gaikwad,75,11.1
2,Chennai Super Kings,2,MM Ali,103,15.4
2,Chennai Super Kings,3,SK Raina,107,16.3
2,Chennai Super Kings,4,F du Plessis,108,16.5
