innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,SR Tendulkar,3,1.5
1,Mumbai Indians,2,RT Ponting,17,4.2
1,Mumbai Indians,3,RG Sharma,41,7.1
1,Mumbai Indians,4,KD Karthik,59,9.2
1,Mumbai Indians,5,AT Rayudu,75,11.3
1,Mumbai Indians,6,DR Smith,83,12.6
2,Chennai Super Kings,1,M Vijay,10,2.6
2,Chennai Super Kings,2,SK Raina,30,5.3
2,Chennai Super Kings,3,MEK Hussey,42,8.4
2,Chennai Super Kings,4,DJ Bravo,58,11.2
2,Chennai Super Kings,5,S Badrinath,66,13.1
2,Chennai Super Kings,6,RA Jadeja,97,16.2
2,Chennai Super Kings,7,R Ashwin,108,17.5
2,Chennai Super Kings,8,B Laughlin,126,18.5
2,Chennai Super Kings,9,MS Dhoni,137,20.1
