match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2013-04-03,Kolkata Knight Riders,Eden Gardens,2.0,1,15,0,7.5,8,0,0
4,2013-04-06,Rajasthan Royals,Feroz Shah Kotla,4.0,0,31,0,7.75,7,0,0
10,2013-04-09,Mumbai Indians,Wankhede Stadium,4.0,1,37,1,9.25,8,0,0
14,2013-04-12,Sunrisers Hyderabad,Feroz Shah Kotla,3.2,0,19,1,5.7,11,1,0
21,2013-04-16,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,39,0,9.75,5,0,0
24,2013-04-18,Chennai Super Kings,Feroz Shah Kotla,4.0,0,30,1,7.5,10,0,0
28,2013-04-21,Mumbai Indians,Feroz Shah Kotla,4.0,0,24,0,6.0,11,0,0
32,2013-04-23,Kings XI Punjab,Feroz Shah Kotla,2.0,0,26,1,13.0,4,1,0
39,2013-04-28,Pune Warriors,Shaheed Veer Narayan Singh International Stadium,4.0,1,29,2,7.25,12,0,0
44,2013-05-01,Kolkata Knight Riders,Shaheed Veer Narayan Singh International Stadium,4.0,0,16,1,4.0,15,1,0
48,2013-05-04,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1.0,0,6,0,6.0,3,0,0
57,2013-05-10,Royal Challengers Bangalore,Feroz Shah Kotla,4.0,0,24,1,6.0,11,1,0
64,2013-05-14,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3.0,0,24,0,8.0,8,1,0
67,2013-05-16,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,4.0,0,28,1,7.0,10,2,0
71,2013-05-19,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,34,1,8.5,11,0,0
