innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,PA Patel,90,11.4
1,Mumbai Indians,2,LMP Simmons,113,14.4
1,Mumbai Indians,3,RG Sharma,137,16.4
1,Mumbai Indians,4,HH Pandya,139,17.1
1,Mumbai Indians,5,AT Rayudu,164,19.5
1,Mumbai Indians,6,KA Pollard,185,20.4
2,Chennai Super Kings,1,DR Smith,0,1.4
2,Chennai Super Kings,2,MEK Hussey,46,6.1
2,Chennai Super Kings,3,SK Raina,86,11.2
2,Chennai Super Kings,4,MS Dhoni,86,11.3
2,Chennai Super Kings,5,F du Plessis,110,14.5
2,Chennai Super Kings,6,DJ Bravo,119,15.5
2,Chennai Super Kings,7,P Negi,126,16.3
2,Chennai Super Kings,8,RA Jadeja,147,18.2
2,Chennai Super Kings,9,R Ashwin,161,19.4
2,Chennai Super Kings,10,A Nehra,162,19.6
