match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
44,Kolkata Knight Riders,SA Asnodkar,5,3,1,0,166.67,c WP Saha b I Sharma
44,Kolkata Knight Riders,Sohail Tanvir,13,8,1,1,162.5,c Salman Butt b Umar Gul
44,Kolkata Knight Riders,M Kaif,34,31,4,0,109.68,not out
44,Kolkata Knight Riders,SR Watson,19,15,2,1,126.67,b SC Ganguly
44,Kolkata Knight Riders,YK Pathan,48,18,5,3,266.67,not out
49,Chennai Super Kings,GC Smith,91,51,9,4,178.43,c MS Dhoni b SK Raina
49,Chennai Super Kings,SA Asnodkar,41,27,5,2,151.85,"run out (MS Dhoni, PA Patel)"
49,Chennai Super Kings,Kamran Akmal,53,28,4,3,189.29,not out
49,Chennai Super Kings,YK Pathan,6,5,1,0,120.0,c M Muralitharan b JA Morkel
49,Chennai Super Kings,M Kaif,10,7,1,0,142.86,c A Mukund b JA Morkel
49,Chennai Super Kings,T Kohli,3,3,0,0,100.0,"run out (S Badrinath, PA Patel)"
53,Mumbai Indians,Kamran Akmal,18,16,4,0,112.5,run out (MK Pandey)
53,Mumbai Indians,SA Asnodkar,17,18,2,0,94.44,c YV Takawale b CRD Fernando
53,Mumbai Indians,YK Pathan,2,4,0,0,50.0,c A Nehra b CRD Fernando
53,Mumbai Indians,SR Watson,18,19,3,0,94.74,c SR Tendulkar b RR Raje
53,Mumbai Indians,M Kaif,12,15,0,0,80.0,"run out (RR Raje, ST Jayasuriya)"
53,Mumbai Indians,RA Jadeja,23,20,0,1,115.0,not out
53,Mumbai Indians,NK Patel,40,29,2,1,137.93,not out
56,Kings XI Punjab,M Kaif,1,5,0,0,20.0,b S Sreesanth
56,Kings XI Punjab,NK Patel,57,39,10,0,146.15,b PP Chawla
56,Kings XI Punjab,Younis Khan,3,7,0,0,42.86,b IK Pathan
56,Kings XI Punjab,SR Watson,22,19,1,1,115.79,c IK Pathan b PP Chawla
56,Kings XI Punjab,YK Pathan,39,15,3,3,260.0,c SE Marsh b JR Hopes
56,Kings XI Punjab,Kamran Akmal,24,8,1,3,300.0,c WA Mota b PP Chawla
56,Kings XI Punjab,M Rawat,23,19,2,1,121.05,not out
56,Kings XI Punjab,D Salunkhe,6,3,1,0,200.0,c & b JR Hopes
56,Kings XI Punjab,Pankaj Singh,1,5,0,0,20.0,not out
57,Delhi Daredevils,GC Smith,25,21,5,0,119.05,c S Dhawan b MF Maharoof
57,Delhi Daredevils,SA Asnodkar,39,21,6,1,185.71,c MK Tiwary b MF Maharoof
57,Delhi Daredevils,Sohail Tanvir,5,5,1,0,100.0,c KD Karthik b MF Maharoof
57,Delhi Daredevils,SR Watson,52,29,4,3,179.31,st KD Karthik b A Mishra
57,Delhi Daredevils,M Kaif,12,11,0,1,109.09,b A Mishra
57,Delhi Daredevils,YK Pathan,45,21,3,4,214.29,"run out (TM Dilshan, KD Karthik)"
57,Delhi Daredevils,RA Jadeja,7,5,0,1,140.0,c MF Maharoof b VY Mahesh
57,Delhi Daredevils,SK Warne,0,1,0,0,0.0,c V Sehwag b VY Mahesh
57,Delhi Daredevils,M Rawat,2,4,0,0,50.0,c & b Mohammad Asif
57,Delhi Daredevils,SK Trivedi,1,2,0,0,50.0,not out
59,Chennai Super Kings,NK Patel,2,11,0,0,18.18,b MS Gony
59,Chennai Super Kings,SA Asnodkar,28,20,4,0,140.0,c SK Raina b JA Morkel
59,Chennai Super Kings,Kamran Akmal,6,7,1,0,85.71,run out (M Ntini)
59,Chennai Super Kings,SR Watson,28,19,3,0,147.37,b M Muralitharan
59,Chennai Super Kings,YK Pathan,56,39,3,4,143.59,run out (SK Raina)
59,Chennai Super Kings,M Kaif,12,9,0,1,133.33,c MS Dhoni b M Muralitharan
59,Chennai Super Kings,RA Jadeja,0,1,0,0,0.0,c CK Kapugedera b JA Morkel
59,Chennai Super Kings,SK Warne,9,9,1,0,100.0,not out
59,Chennai Super Kings,Sohail Tanvir,9,7,0,0,128.57,not out
