innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,DR Smith,0,1.6
1,Chennai Super Kings,2,BB McCullum,34,6.3
1,Chennai Super Kings,3,F du Plessis,98,15.1
1,Chennai Super Kings,4,SK Raina,101,15.6
1,Chennai Super Kings,5,RA Jadeja,122,18.1
1,Chennai Super Kings,6,MS Dhoni,139,19.3
1,Chennai Super Kings,7,DJ Bravo,147,20.4
1,Chennai Super Kings,8,P Negi,148,20.5
1,Chennai Super Kings,9,MM Sharma,148,20.6
2,Royal Challengers Bangalore,1,NJ Maddinson,10,3.1
2,Royal Challengers Bangalore,2,AB de Villiers,34,5.6
2,Royal Challengers Bangalore,3,Mandeep Singh,34,6.2
2,Royal Challengers Bangalore,4,V Kohli,97,14.6
2,Royal Challengers Bangalore,5,KD Karthik,97,15.1
2,Royal Challengers Bangalore,6,SN Khan,111,17.4
2,Royal Challengers Bangalore,7,HV Patel,112,17.6
2,Royal Challengers Bangalore,8,MA Starc,124,19.6
2,Royal Challengers Bangalore,9,D Wiese,124,20.1
2,Royal Challengers Bangalore,10,Iqbal Abdulla,124,20.4
