innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Pune Warriors,JD Ryder,18,14,1,1,128.57,c DB Ravi Teja b DW Steyn,1
1,Pune Warriors,MK Pandey,23,20,3,1,115.0,b PP Ojha,2
1,Pune Warriors,SC Ganguly,0,5,0,0,0.0,c PP Ojha b DT Christian,3
1,Pune Warriors,RV Uthappa,4,5,1,0,80.0,c & b A Mishra,4
1,Pune Warriors,Yuvraj Singh,23,17,3,1,135.29,c KC Sangakkara b DT Christian,5
1,Pune Warriors,M Manhas,0,1,0,0,0.0,b A Mishra,6
1,Pune Warriors,CJ Ferguson,11,13,1,0,84.62,c & b JP Duminy,7
1,Pune Warriors,MR Marsh,37,28,1,3,132.14,b PP Ojha,8
1,Pune Warriors,WD Parnell,16,16,0,1,100.0,"run out (DT Christian, PP Ojha)",9
1,Pune Warriors,B Kumar,1,1,0,0,100.0,not out,10
2,Deccan Chargers,S Sohal,34,28,2,2,121.43,lbw b R Sharma,1
2,Deccan Chargers,S Dhawan,28,25,4,0,112.0,st RV Uthappa b Yuvraj Singh,2
2,Deccan Chargers,KC Sangakkara,25,21,2,1,119.05,c RV Uthappa b R Sharma,3
2,Deccan Chargers,JP Duminy,23,26,0,1,88.46,b WD Parnell,4
2,Deccan Chargers,DT Christian,14,12,1,0,116.67,not out,5
2,Deccan Chargers,B Chipli,5,4,1,0,125.0,not out,6
