innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Pune Warriors,death,44,2,30,8.8,4,8
1,Pune Warriors,middle,53,5,54,5.89,7,31
1,Pune Warriors,powerplay,39,2,36,6.5,6,21
2,Deccan Chargers,death,51,2,41,7.46,5,15
2,Deccan Chargers,middle,31,2,40,4.65,2,17
2,Deccan Chargers,powerplay,56,0,35,9.6,7,14
