innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,AC Gilchrist,6,6,VVS Laxman,21,14,27,20
1,Deccan Chargers,2,HH Gibbs,7,9,VVS Laxman,18,13,27,22
1,Deccan Chargers,3,VVS Laxman,9,7,RG Sharma,4,5,13,12
1,Deccan Chargers,4,RG Sharma,10,10,Shahid Afridi,13,7,23,17
1,Deccan Chargers,5,RG Sharma,1,2,Y Venugopal Rao,1,2,2,4
1,Deccan Chargers,6,SB Bangar,3,8,RG Sharma,3,2,6,10
1,Deccan Chargers,7,RG Sharma,20,10,DNT Zoysa,1,2,21,12
1,Deccan Chargers,8,D Kalyankrishna,3,8,RG Sharma,31,10,35,18
1,Deccan Chargers,9,RP Singh,2,2,RG Sharma,7,3,10,5
2,Kings XI Punjab,1,SE Marsh,26,21,RR Sarwan,15,15,41,36
2,Kings XI Punjab,2,KC Sangakkara,3,4,SE Marsh,1,1,4,5
2,Kings XI Punjab,3,Yuvraj Singh,14,9,SE Marsh,26,15,41,24
2,Kings XI Punjab,4,DPMD Jayawardene,45,23,SE Marsh,31,25,81,48
