innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,Gagandeep Singh,4.0,0,37,1,9.25,10,0,0
1,Kings XI Punjab,IK Pathan,4.0,0,30,2,7.5,8,1,0
1,Kings XI Punjab,PP Chawla,4.0,0,28,3,7.0,8,0,0
1,Kings XI Punjab,S Sreesanth,4.0,0,33,1,8.25,9,1,0
1,Kings XI Punjab,VRV Singh,4.0,0,34,0,8.5,5,0,0
2,Deccan Chargers,D Kalyankrishna,3.0,0,34,1,11.33,4,2,0
2,Deccan Chargers,DNT Zoysa,4.0,0,32,1,8.0,9,0,0
2,Deccan Chargers,RP Singh,3.5,0,36,0,9.39,6,2,0
2,Deccan Chargers,SB Bangar,4.0,0,26,0,6.5,9,0,0
2,Deccan Chargers,Shahid Afridi,3.0,0,28,0,9.33,3,0,0
2,Deccan Chargers,Y Venugopal Rao,1.0,0,9,0,9.0,1,0,0
