innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Deccan Chargers,death,53,2,30,10.6,9,9
1,Deccan Chargers,middle,61,5,54,6.78,6,18
1,Deccan Chargers,powerplay,50,1,36,8.33,7,13
2,Kings XI Punjab,death,62,0,40,9.3,7,9
2,Kings XI Punjab,middle,64,3,39,9.85,10,10
2,Kings XI Punjab,powerplay,41,0,34,7.24,6,13
