match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2022-03-29,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",32,13,2,3,246.15,b T Natarajan,5
9,2022-04-02,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",35,14,3,3,250.0,c Tilak Varma b JJ Bumrah,5
13,2022-04-05,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",42,31,4,2,135.48,not out,5
20,2022-04-10,Lucknow Super Giants,"Wankhede Stadium, Mumbai",59,36,1,6,163.89,not out,5
24,2022-04-14,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",29,17,2,1,170.59,c R Tewatia b Mohammed Shami,6
30,2022-04-18,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",26,13,2,2,200.0,not out,4
34,2022-04-22,Delhi Capitals,"Wankhede Stadium, Mumbai",1,1,0,0,100.0,not out,4
39,2022-04-26,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",3,7,0,0,42.86,c SS Prabhudessai b PWH de Silva,7
44,2022-04-30,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",6,14,0,0,42.86,not out,5
47,2022-05-02,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",27,13,1,2,207.69,not out,6
52,2022-05-07,Punjab Kings,"Wankhede Stadium, Mumbai",31,16,3,2,193.75,not out,5
68,2022-05-20,Chennai Super Kings,"Brabourne Stadium, Mumbai",6,7,1,0,85.71,c DP Conway b PH Solanki,6
71,2022-05-24,Gujarat Titans,"Eden Gardens, Kolkata",4,7,0,0,57.14,c R Tewatia b Mohammed Shami,5
73,2022-05-27,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",2,3,0,0,66.67,not out,5
74,2022-05-29,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",11,12,2,0,91.67,c & b HH Pandya,5
