match_number,date,opponent,catches,stumpings,run_outs
12,2008-04-26,Royal Challengers Bangalore,2,0,2
18,2008-05-01,Kolkata Knight Riders,1,0,2
30,2008-05-09,Deccan Chargers,3,0,1
33,2008-05-11,Delhi Daredevils,1,0,0
39,2008-05-17,Royal Challengers Bangalore,1,0,0
44,2008-05-20,Kolkata Knight Riders,0,0,1
57,2008-05-30,Delhi Daredevils,1,0,1
