innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,Akash Singh,4.0,0,30,2,7.5,9,0,0
1,Lucknow Super Giants,Avesh Khan,4.0,0,57,0,14.25,3,2,0
1,Lucknow Super Giants,DS Rathi,4.0,0,46,2,11.5,6,1,0
1,Lucknow Super Giants,MP Yadav,4.0,0,60,0,15.0,6,1,0
1,Lucknow Super Giants,Prince Yadav,4.0,0,43,1,10.75,7,1,0
2,Punjab Kings,Arshdeep Singh,4.0,0,16,3,4.0,14,1,0
2,Punjab Kings,Azmatullah Omarzai,4.0,0,33,2,8.25,11,2,0
2,Punjab Kings,M Jansen,4.0,0,31,1,7.75,13,1,0
2,Punjab Kings,MP Stoinis,1.0,0,17,0,17.0,0,2,0
2,Punjab Kings,Vijaykumar Vyshak,3.0,0,49,0,16.33,3,0,0
2,Punjab Kings,YS Chahal,4.0,0,50,1,12.5,7,2,0
