innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Punjab Kings,1,Priyansh Arya,1,4,P Simran Singh,1,1,2,5
1,Punjab Kings,2,JP Inglis,30,14,P Simran Singh,18,8,48,22
1,Punjab Kings,3,SS Iyer,45,25,P Simran Singh,31,22,78,47
1,Punjab Kings,4,N Wadhera,16,9,P Simran Singh,17,9,34,18
1,Punjab Kings,5,Shashank Singh,28,13,P Simran Singh,24,8,54,21
1,Punjab Kings,6,MP Stoinis,15,5,Shashank Singh,5,2,20,7
2,Lucknow Super Giants,1,AK Markram,13,9,MR Marsh,0,5,15,14
2,Lucknow Super Giants,2,N Pooran,1,2,AK Markram,0,1,1,3
2,Lucknow Super Giants,3,RR Pant,6,6,N Pooran,5,3,11,9
2,Lucknow Super Giants,4,A Badoni,15,10,RR Pant,12,11,31,21
2,Lucknow Super Giants,5,DA Miller,11,8,A Badoni,3,4,15,12
2,Lucknow Super Giants,6,Abdul Samad,45,24,A Badoni,31,17,81,41
2,Lucknow Super Giants,7,Avesh Khan,9,6,A Badoni,25,9,34,15
2,Lucknow Super Giants,8,Prince Yadav,1,1,Avesh Khan,10,4,11,5
