cricsheet_match_id,match_number,date,venue,team_1,team_2,toss_winner,toss_decision,winner,result,win_by_runs,win_by_wickets,player_of_match,team_1_score,team_2_score,team_1_overs,team_2_overs,method,target_overs,match_stage,umpire_1,umpire_2,tv_umpire,match_referee
1216542,22,2020-10-08,Dubai International Cricket Stadium,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,,69,0,JM Bairstow,201/6,132/10,20.0,16.5,,20,league,AK Chaudhary,Nitin Menon,YC Barde,J Srinath
1216500,23,2020-10-09,Sharjah Cricket Stadium,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Delhi Capitals,,46,0,R Ashwin,184/8,138/10,20.0,19.4,,20,league,KN Ananthapadmanabhan,C Shamshuddin,VA Kulkarni,V Narayan Kutty
1216523,24,2020-10-10,Sheikh Zayed Stadium,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,Kolkata Knight Riders,,2,0,KD Karthik,164/6,162/5,20.0,20.0,,20,league,UV Gandhe,CB Gaffaney,VK Sharma,M Nayyar
1216525,25,2020-10-10,Dubai International Cricket Stadium,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,,37,0,V Kohli,169/4,132/8,20.0,20.0,,20,league,AK Chaudhary,PR Reiffel,AY Dandekar,J Srinath
1216507,26,2020-10-11,Dubai International Cricket Stadium,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Rajasthan Royals,,0,5,R Tewatia,158/4,163/5,20.0,19.5,,20,league,YC Barde,PR Reiffel,Nitin Menon,Prakash Bhatt
1216529,27,2020-10-11,Sheikh Zayed Stadium,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,Mumbai Indians,,0,5,Q de Kock,162/4,166/5,20.0,19.4,,20,league,CB Gaffaney,S Ravi,VK Sharma,Shakti Singh
1216540,28,2020-10-12,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,,82,0,AB de Villiers,194/2,112/9,20.0,20.0,,20,league,RK Illingworth,K Srinivasan,KN Ananthapadmanabhan,V Narayan Kutty
1216528,29,2020-10-13,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Chennai Super Kings,,20,0,RA Jadeja,167/6,147/8,20.0,20.0,,20,league,AK Chaudhary,PR Reiffel,Nitin Menon,J Srinath
1216543,30,2020-10-14,Dubai International Cricket Stadium,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,Delhi Capitals,,13,0,A Nortje,161/7,148/8,20.0,20.0,,20,league,AK Chaudhary,Nitin Menon,AY Dandekar,J Srinath
1216531,31,2020-10-15,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,bat,Kings XI Punjab,,0,8,KL Rahul,171/6,177/2,20.0,20.0,,20,league,KN Ananthapadmanabhan,C Shamshuddin,RK Illingworth,V Narayan Kutty
1216526,32,2020-10-16,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Mumbai Indians,,0,8,Q de Kock,148/5,149/2,20.0,16.5,,20,league,CB Gaffaney,VK Sharma,S Ravi,M Nayyar
1216522,33,2020-10-17,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Royal Challengers Bangalore,,0,7,AB de Villiers,177/6,179/3,20.0,19.4,,20,league,AK Chaudhary,Nitin Menon,PR Reiffel,J Srinath
1216509,34,2020-10-17,Sharjah Cricket Stadium,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Delhi Capitals,,0,5,S Dhawan,179/4,185/5,20.0,19.5,,20,league,KN Ananthapadmanabhan,RK Illingworth,C Shamshuddin,V Narayan Kutty
1216512,35,2020-10-18,Sheikh Zayed Stadium,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,,tie,0,0,LH Ferguson,163/5,163/6,20.0,20.0,,20,league,PG Pathak,S Ravi,VK Sharma,M Nayyar
1216517,36,2020-10-18,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,,tie,0,0,KL Rahul,176/6,176/6,20.0,20.0,,20,league,Nitin Menon,PR Reiffel,AK Chaudhary,J Srinath
1216533,37,2020-10-19,Sheikh Zayed Stadium,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Rajasthan Royals,,0,7,JC Buttler,125/5,126/3,20.0,17.3,,20,league,CB Gaffaney,VK Sharma,UV Gandhe,M Nayyar
1216546,38,2020-10-20,Dubai International Cricket Stadium,Delhi Capitals,Kings XI Punjab,Delhi Capitals,bat,Kings XI Punjab,,0,5,S Dhawan,164/5,167/5,20.0,19.0,,20,league,C Shamshuddin,RK Illingworth,KN Ananthapadmanabhan,Prakash Bhatt
1216494,39,2020-10-21,Sheikh Zayed Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,Royal Challengers Bangalore,,0,8,Mohammed Siraj,84/8,85/2,20.0,13.3,,20,league,VK Sharma,S Ravi,CB Gaffaney,Shakti Singh
1216518,40,2020-10-22,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,8,MK Pandey,154/6,156/2,20.0,18.1,,20,league,Nitin Menon,PR Reiffel,AK Chaudhary,J Srinath
1216521,41,2020-10-23,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,10,TA Boult,114/9,116/0,20.0,12.2,,20,league,C Shamshuddin,VA Kulkarni,RK Illingworth,V Narayan Kutty
1216497,42,2020-10-24,Sheikh Zayed Stadium,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Kolkata Knight Riders,,59,0,CV Varun,194/6,135/9,20.0,20.0,,20,league,CB Gaffaney,PG Pathak,S Ravi,M Nayyar
1216498,43,2020-10-24,Dubai International Cricket Stadium,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kings XI Punjab,,12,0,CJ Jordan,126/7,114/10,20.0,19.5,,20,league,AY Dandekar,PR Reiffel,Nitin Menon,J Srinath
1216544,44,2020-10-25,Dubai International Cricket Stadium,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,Chennai Super Kings,,0,8,RD Gaikwad,145/6,150/2,20.0,18.4,,20,league,C Shamshuddin,RK Illingworth,KN Ananthapadmanabhan,Prakash Bhatt
1216541,45,2020-10-25,Sheikh Zayed Stadium,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Rajasthan Royals,,0,8,BA Stokes,195/5,196/2,20.0,18.2,,20,league,UV Gandhe,VK Sharma,S Ravi,Shakti Singh
1216520,46,2020-10-26,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,,0,8,CH Gayle,149/9,150/2,20.0,18.5,,20,league,KN Ananthapadmanabhan,RK Illingworth,K Srinivasan,V Narayan Kutty
1216524,47,2020-10-27,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Sunrisers Hyderabad,,88,0,WP Saha,219/2,131/10,20.0,19.0,,20,league,AK Chaudhary,Nitin Menon,PR Reiffel,J Srinath
1216499,48,2020-10-28,Sheikh Zayed Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,5,SA Yadav,164/6,166/5,20.0,19.1,,20,league,UV Gandhe,CB Gaffaney,S Ravi,M Nayyar
1216536,49,2020-10-29,Dubai International Cricket Stadium,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,6,RD Gaikwad,172/5,178/4,20.0,20.0,,20,league,C Shamshuddin,RK Illingworth,KN Ananthapadmanabhan,Prakash Bhatt
1216537,50,2020-10-30,Sheikh Zayed Stadium,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,7,BA Stokes,185/4,186/3,20.0,17.3,,20,league,CB Gaffaney,S Ravi,PG Pathak,M Nayyar
1216535,51,2020-10-31,Dubai International Cricket Stadium,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,9,Ishan Kishan,110/9,111/1,20.0,14.2,,20,league,YC Barde,PR Reiffel,AK Chaudhary,J Srinath
1216502,52,2020-10-31,Sharjah Cricket Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,5,Sandeep Sharma,120/7,121/5,20.0,14.1,,20,league,KN Ananthapadmanabhan,K Srinivasan,C Shamshuddin,V Narayan Kutty
1216506,53,2020-11-01,Sheikh Zayed Stadium,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,9,RD Gaikwad,153/6,154/1,20.0,18.5,,20,league,PG Pathak,VK Sharma,CB Gaffaney,M Nayyar
1216530,54,2020-11-01,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders,,60,0,PJ Cummins,191/7,131/9,20.0,20.0,,20,league,Nitin Menon,PR Reiffel,AK Chaudhary,Shakti Singh
1216505,55,2020-11-02,Sheikh Zayed Stadium,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,,0,6,A Nortje,152/7,154/4,20.0,19.0,,20,league,CB Gaffaney,S Ravi,VK Sharma,M Nayyar
1216495,56,2020-11-03,Sharjah Cricket Stadium,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,10,S Nadeem,149/8,151/0,20.0,17.1,,20,league,C Shamshuddin,RK Illingworth,KN Ananthapadmanabhan,Prakash Bhatt
1237177,57,2020-11-05,Dubai International Cricket Stadium,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Mumbai Indians,,57,0,JJ Bumrah,200/5,143/8,20.0,20.0,,20,Qualifier 1,CB Gaffaney,Nitin Menon,KN Ananthapadmanabhan,J Srinath
1237178,58,2020-11-06,Sheikh Zayed Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,6,KS Williamson,131/7,132/4,20.0,19.4,,20,Eliminator,PR Reiffel,S Ravi,VK Sharma,M Nayyar
1237180,59,2020-11-08,Sheikh Zayed Stadium,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,Delhi Capitals,,17,0,MP Stoinis,189/3,172/8,20.0,20.0,,20,Qualifier 2,PR Reiffel,S Ravi,C Shamshuddin,M Nayyar
1237181,60,2020-11-10,Dubai International Cricket Stadium,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,Mumbai Indians,,0,5,TA Boult,156/7,157/5,20.0,18.4,,20,Final,CB Gaffaney,Nitin Menon,AK Chaudhary,J Srinath
