match_number,date,opponent,catches,stumpings,run_outs
9,2024-03-28,Rajasthan Royals,1,0,0
13,2024-03-31,Chennai Super Kings,2,0,0
16,2024-04-03,Kolkata Knight Riders,2,0,0
35,2024-04-20,Sunrisers Hyderabad,1,0,1
56,2024-05-07,Rajasthan Royals,1,0,0
