innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,A Mishra,4.0,1,18,0,4.5,14,0,0
1,Delhi Daredevils,A Nehra,4.0,0,23,1,5.75,11,2,0
1,Delhi Daredevils,DP Nannes,4.0,0,49,0,12.25,4,1,0
1,Delhi Daredevils,PJ Sangwan,4.0,0,29,2,7.25,11,0,1
1,Delhi Daredevils,R Bhatia,4.0,0,35,0,8.75,4,0,0
2,Kolkata Knight Riders,AB Agarkar,3.0,0,24,1,8.0,6,0,0
2,Kolkata Knight Riders,AB Dinda,2.0,0,17,0,8.5,5,0,0
2,Kolkata Knight Riders,BJ Hodge,2.0,0,18,0,9.0,4,2,0
2,Kolkata Knight Riders,I Sharma,4.0,0,43,0,10.75,10,0,0
2,Kolkata Knight Riders,M Kartik,4.0,0,18,0,4.5,8,0,0
2,Kolkata Knight Riders,MC Henriques,4.0,0,36,0,9.0,8,0,0
