match_number,date,opponent,catches,stumpings,run_outs
4,2011-04-10,Delhi Daredevils,0,1,1
8,2011-04-12,Royal Challengers Bangalore,1,0,0
27,2011-04-24,Deccan Chargers,0,1,1
34,2011-04-29,Rajasthan Royals,1,0,0
