innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,V Kohli,25,7,1,3,357.14,c LS Livingstone b S Gopal,1
1,Royal Challengers Bangalore,AB de Villiers,10,4,2,0,250.0,c R Parag b S Gopal,2
1,Royal Challengers Bangalore,MP Stoinis,0,1,0,0,0.0,c SPD Smith b S Gopal,3
1,Royal Challengers Bangalore,H Klaasen,6,7,0,0,85.71,c LS Livingstone b O Thomas,4
1,Royal Challengers Bangalore,Gurkeerat Singh,6,3,1,0,200.0,c MK Lomror b R Parag,5
1,Royal Challengers Bangalore,PA Patel,8,5,1,0,160.0,c O Thomas b JD Unadkat,6
1,Royal Challengers Bangalore,P Negi,4,3,1,0,133.33,c SV Samson b O Thomas,7
1,Royal Challengers Bangalore,Navdeep Saini,0,1,0,0,0.0,not out,9
2,Rajasthan Royals,SV Samson,28,13,2,3,215.38,c P Negi b YS Chahal,1
2,Rajasthan Royals,LS Livingstone,11,7,1,1,157.14,not out,2
