innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,V Kohli,25,7,AB de Villiers,10,3,35,10
1,Royal Challengers Bangalore,2,AB de Villiers,0,1,MP Stoinis,0,0,0,1
1,Royal Challengers Bangalore,3,MP Stoinis,0,1,H Klaasen,0,0,0,1
1,Royal Challengers Bangalore,4,H Klaasen,3,2,Gurkeerat Singh,6,3,9,5
1,Royal Challengers Bangalore,5,H Klaasen,2,2,PA Patel,8,5,10,7
1,Royal Challengers Bangalore,6,H Klaasen,1,3,P Negi,0,1,3,3
1,Royal Challengers Bangalore,7,P Negi,4,2,UT Yadav,0,0,4,2
1,Royal Challengers Bangalore,8,Navdeep Saini,0,1,UT Yadav,0,0,1,1
2,Rajasthan Royals,1,SV Samson,28,13,LS Livingstone,11,7,41,20
2,Rajasthan Royals,2,SV Samson,28,13,LS Livingstone,11,7,41,20
