innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,BB McCullum,1,1,SC Ganguly,4,2,5,3
1,Kolkata Knight Riders,2,RT Ponting,1,1,BB McCullum,0,1,1,2
1,Kolkata Knight Riders,3,DB Das,29,20,RT Ponting,4,8,34,28
1,Kolkata Knight Riders,4,DJ Hussey,17,20,RT Ponting,13,19,34,39
1,Kolkata Knight Riders,5,Mohammad Hafeez,2,4,RT Ponting,1,3,3,7
1,Kolkata Knight Riders,6,Mohammad Hafeez,0,2,LR Shukla,0,0,0,2
1,Kolkata Knight Riders,7,AB Agarkar,2,6,LR Shukla,10,6,13,12
1,Kolkata Knight Riders,8,LR Shukla,26,13,M Kartik,10,11,41,24
1,Kolkata Knight Riders,9,LR Shukla,4,3,I Sharma,0,0,6,3
2,Mumbai Indians,1,AM Rahane,4,10,ST Jayasuriya,10,6,16,16
2,Mumbai Indians,2,MK Pandey,0,2,ST Jayasuriya,8,4,9,6
2,Mumbai Indians,3,RV Uthappa,0,2,MK Pandey,0,1,0,3
2,Mumbai Indians,4,DJ Bravo,64,53,RV Uthappa,37,35,113,87
