innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,SC Ganguly,5,1.3
1,Kolkata Knight Riders,2,BB McCullum,6,1.5
1,Kolkata Knight Riders,3,DB Das,40,6.3
1,Kolkata Knight Riders,4,DJ Hussey,74,12.6
1,Kolkata Knight Riders,5,RT Ponting,77,14.1
1,Kolkata Knight Riders,6,Mohammad Hafeez,77,14.3
1,Kolkata Knight Riders,7,AB Agarkar,90,16.3
1,Kolkata Knight Riders,8,M Kartik,131,20.3
2,Mumbai Indians,1,AM Rahane,16,3.4
2,Mumbai Indians,2,ST Jayasuriya,25,4.4
2,Mumbai Indians,3,MK Pandey,25,5.1
