match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2013-04-03,Delhi Daredevils,Eden Gardens,18,16,0,1,112.5,not out,6
8,2013-04-08,Rajasthan Royals,Sawai Mansingh Stadium,0,2,0,0,0.0,c DH Yagnik b KK Cooper,6
12,2013-04-11,Royal Challengers Bangalore,M Chinnaswamy Stadium,27,17,3,1,158.82,c R Vinay Kumar b MC Henriques,4
17,2013-04-14,Sunrisers Hyderabad,Eden Gardens,3,3,0,0,100.0,not out,5
20,2013-04-16,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",13,16,2,0,81.25,c DA Miller b P Kumar,6
26,2013-04-20,Chennai Super Kings,Eden Gardens,25,22,4,0,113.64,"run out (DJ Bravo, MS Dhoni)",2
33,2013-04-24,Mumbai Indians,Eden Gardens,19,6,3,1,316.67,c Harbhajan Singh b MG Johnson,1
35,2013-04-26,Kings XI Punjab,Eden Gardens,0,1,0,0,0.0,c AC Gilchrist b Azhar Mahmood,3
38,2013-04-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3,3,0,0,100.0,not out,6
44,2013-05-01,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,20,16,2,1,125.0,c IK Pathan b M Morkel,3
47,2013-05-03,Rajasthan Royals,Eden Gardens,49,35,3,3,140.0,not out,4
53,2013-05-07,Mumbai Indians,Wankhede Stadium,13,8,1,1,162.5,b PP Ojha,4
56,2013-05-09,Pune Warriors,Subrata Roy Sahara Stadium,3,6,0,0,50.0,c M Rawat b B Kumar,6
60,2013-05-12,Royal Challengers Bangalore,JSCA International Stadium Complex,18,16,1,1,112.5,lbw b M Kartik,4
65,2013-05-15,Pune Warriors,JSCA International Stadium Complex,72,44,8,3,163.64,obstructing the field,4
72,2013-05-19,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",49,29,3,3,168.97,not out,5
