innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,RA Tripathi,48,6.6
1,Kolkata Knight Riders,2,Shubman Gill,87,12.4
1,Kolkata Knight Riders,3,N Rana,88,13.1
1,Kolkata Knight Riders,4,AD Russell,105,15.6
1,Kolkata Knight Riders,5,EJG Morgan,163,20.6
2,Sunrisers Hyderabad,1,KS Williamson,58,7.1
2,Sunrisers Hyderabad,2,PK Garg,70,9.4
2,Sunrisers Hyderabad,3,JM Bairstow,70,10.2
2,Sunrisers Hyderabad,4,MK Pandey,82,12.3
2,Sunrisers Hyderabad,5,V Shankar,109,16.2
2,Sunrisers Hyderabad,6,Abdul Samad,146,19.6
