innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,Basil Thampi,4.0,0,46,1,11.5,5,0,0
1,Sunrisers Hyderabad,Rashid Khan,4.0,0,28,1,7.0,9,0,0
1,Sunrisers Hyderabad,Sandeep Sharma,4.0,0,27,0,6.75,6,0,0
1,Sunrisers Hyderabad,T Natarajan,4.0,0,40,2,10.0,7,0,1
1,Sunrisers Hyderabad,V Shankar,4.0,0,20,1,5.0,13,0,0
2,Kolkata Knight Riders,AD Russell,2.0,0,29,0,14.5,2,0,1
2,Kolkata Knight Riders,CV Varun,4.0,0,32,1,8.0,7,0,0
2,Kolkata Knight Riders,Kuldeep Yadav,3.0,0,18,0,6.0,4,1,0
2,Kolkata Knight Riders,LH Ferguson,4.0,0,15,3,3.75,12,0,0
2,Kolkata Knight Riders,PJ Cummins,4.0,0,28,1,7.0,12,0,0
2,Kolkata Knight Riders,Shivam Mavi,3.0,0,34,1,11.33,6,1,0
