innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,12,5,Mumbai Indians,KA Pollard,A Mishra,C Shamshuddin,,struck down,True
2,18,1,Mumbai Indians,Lalit Yadav,TA Boult,C Shamshuddin,,struck down,False
