innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,Q de Kock,9,3.1
1,Mumbai Indians,2,SA Yadav,67,7.6
1,Mumbai Indians,3,RG Sharma,76,9.4
1,Mumbai Indians,4,HH Pandya,77,9.6
1,Mumbai Indians,5,KH Pandya,81,11.4
1,Mumbai Indians,6,KA Pollard,84,12.5
1,Mumbai Indians,7,Ishan Kishan,123,18.3
1,Mumbai Indians,8,J Yadav,129,19.5
1,Mumbai Indians,9,RD Chahar,135,20.4
2,Delhi Capitals,1,PP Shaw,11,2.3
2,Delhi Capitals,2,SPD Smith,64,10.2
2,Delhi Capitals,3,S Dhawan,100,15.5
2,Delhi Capitals,4,RR Pant,115,17.5
