innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,A Mishra,4.0,0,24,4,6.0,11,0,0
1,Delhi Capitals,Avesh Khan,2.0,0,15,2,7.5,4,0,0
1,Delhi Capitals,K Rabada,3.0,0,25,1,8.33,7,0,0
1,Delhi Capitals,Lalit Yadav,4.0,0,17,1,4.25,7,0,0
1,Delhi Capitals,MP Stoinis,3.0,0,20,1,6.67,6,0,0
1,Delhi Capitals,R Ashwin,4.0,0,31,0,7.75,11,0,0
2,Mumbai Indians,J Yadav,4.0,0,25,1,6.25,9,0,0
2,Mumbai Indians,JJ Bumrah,4.0,0,32,1,8.0,7,2,2
2,Mumbai Indians,KA Pollard,1.1,0,9,1,7.71,3,0,1
2,Mumbai Indians,KH Pandya,2.0,0,17,0,8.5,2,0,0
2,Mumbai Indians,RD Chahar,4.0,0,29,1,7.25,8,1,0
2,Mumbai Indians,TA Boult,4.0,0,23,0,5.75,12,0,0
