match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
4,Delhi Daredevils,DJ Jacobs,1,6,0,0,16.67,b M Morkel
4,Delhi Daredevils,SR Tendulkar,46,50,3,1,92.0,not out
4,Delhi Daredevils,AT Rayudu,14,15,2,0,93.33,run out (RE van der Merwe)
4,Delhi Daredevils,RG Sharma,27,30,3,0,90.0,not out
8,Royal Challengers Bangalore,DJ Jacobs,22,16,2,2,137.5,b DP Nannes
8,Royal Challengers Bangalore,SR Tendulkar,55,46,7,0,119.57,not out
8,Royal Challengers Bangalore,AT Rayudu,63,50,9,0,126.0,not out
13,Kochi Tuskers Kerala,DJ Jacobs,12,21,1,0,57.14,b RV Gomez
13,Kochi Tuskers Kerala,SR Tendulkar,100,66,12,3,151.52,not out
13,Kochi Tuskers Kerala,AT Rayudu,53,33,3,4,160.61,run out (R Vinay Kumar)
21,Pune Warriors,JEC Franklin,6,8,1,0,75.0,c M Manhas b SB Wagh
21,Pune Warriors,SR Tendulkar,35,39,2,0,89.74,c AC Thomas b R Sharma
21,Pune Warriors,AT Rayudu,37,40,4,0,92.5,c R Sharma b AC Thomas
21,Pune Warriors,RG Sharma,20,18,1,1,111.11,not out
21,Pune Warriors,A Symonds,16,15,2,0,106.67,not out
25,Chennai Super Kings,R Sathish,0,7,0,0,0.0,c S Anirudha b JA Morkel
25,Chennai Super Kings,SR Tendulkar,5,8,1,0,62.5,c MEK Hussey b DE Bollinger
25,Chennai Super Kings,AT Rayudu,27,29,4,0,93.1,st MS Dhoni b S Randiv
25,Chennai Super Kings,RG Sharma,87,48,8,5,181.25,c MEK Hussey b DE Bollinger
25,Chennai Super Kings,A Symonds,31,26,1,2,119.23,not out
25,Chennai Super Kings,KA Pollard,0,2,0,0,0.0,not out
27,Deccan Chargers,DJ Jacobs,32,20,5,1,160.0,c PP Ojha b I Sharma
27,Deccan Chargers,SR Tendulkar,28,24,4,0,116.67,c DW Steyn b A Mishra
27,Deccan Chargers,AT Rayudu,7,8,0,0,87.5,c S Dhawan b A Mishra
27,Deccan Chargers,KA Pollard,0,1,0,0,0.0,c KC Sangakkara b PP Ojha
27,Deccan Chargers,RG Sharma,56,34,5,3,164.71,not out
27,Deccan Chargers,A Symonds,44,33,4,1,133.33,not out
34,Rajasthan Royals,DJ Jacobs,15,15,0,1,100.0,b A Singh
34,Rajasthan Royals,SR Tendulkar,7,7,1,0,100.0,st DH Yagnik b AL Menaria
34,Rajasthan Royals,AT Rayudu,11,13,1,0,84.62,c & b AL Menaria
34,Rajasthan Royals,RG Sharma,13,22,1,0,59.09,c J Botha b SK Warne
34,Rajasthan Royals,A Symonds,17,26,1,0,65.38,b J Botha
34,Rajasthan Royals,KA Pollard,4,15,0,0,26.67,lbw b J Botha
34,Rajasthan Royals,R Sathish,7,6,0,0,116.67,st DH Yagnik b J Botha
34,Rajasthan Royals,Harbhajan Singh,10,7,0,1,142.86,not out
34,Rajasthan Royals,SL Malinga,1,4,0,0,25.0,b A Singh
34,Rajasthan Royals,AG Murtaza,2,5,0,0,40.0,not out
40,Kings XI Punjab,DJ Jacobs,10,10,2,0,100.0,b Bipul Sharma
40,Kings XI Punjab,SR Tendulkar,51,45,3,1,113.33,c AM Nayar b RJ Harris
40,Kings XI Punjab,AT Rayudu,51,37,8,1,137.84,c KD Karthik b PP Chawla
40,Kings XI Punjab,KA Pollard,20,11,1,2,181.82,c PC Valthaty b PP Chawla
40,Kings XI Punjab,RG Sharma,18,11,3,0,163.64,c DJ Hussey b RJ Harris
40,Kings XI Punjab,A Symonds,4,6,0,0,66.67,not out
44,Pune Warriors,AC Blizzard,6,6,1,0,100.0,c RV Uthappa b AC Thomas
44,Pune Warriors,SR Tendulkar,24,24,5,0,100.0,c JD Ryder b Yuvraj Singh
44,Pune Warriors,AT Rayudu,27,28,2,0,96.43,c MK Pandey b Yuvraj Singh
44,Pune Warriors,RG Sharma,12,20,0,0,60.0,c MK Pandey b R Sharma
44,Pune Warriors,TL Suman,36,16,3,3,225.0,c M Manhas b R Sharma
44,Pune Warriors,KA Pollard,28,21,2,2,133.33,c Yuvraj Singh b JE Taylor
44,Pune Warriors,A Symonds,3,3,0,0,100.0,c MK Pandey b JE Taylor
44,Pune Warriors,Harbhajan Singh,9,3,0,1,300.0,not out
49,Delhi Daredevils,AC Blizzard,37,23,8,0,160.87,c V Sehwag b S Nadeem
49,Delhi Daredevils,SR Tendulkar,14,14,3,0,100.0,b IK Pathan
49,Delhi Daredevils,AT Rayudu,59,39,7,2,151.28,c V Sehwag b JR Hopes
49,Delhi Daredevils,RG Sharma,49,32,2,3,153.12,c Y Venugopal Rao b M Morkel
49,Delhi Daredevils,KA Pollard,9,8,1,0,112.5,not out
49,Delhi Daredevils,A Symonds,4,4,0,0,100.0,not out
54,Kings XI Punjab,AC Blizzard,15,10,3,0,150.0,c AC Gilchrist b P Kumar
54,Kings XI Punjab,SR Tendulkar,6,9,1,0,66.67,c SE Marsh b P Kumar
54,Kings XI Punjab,RG Sharma,5,5,1,0,100.0,st AC Gilchrist b Bipul Sharma
54,Kings XI Punjab,A Symonds,8,6,1,0,133.33,"run out (Mandeep Singh, AC Gilchrist)"
54,Kings XI Punjab,AT Rayudu,13,19,2,0,68.42,c Bipul Sharma b SJ Srivastava
54,Kings XI Punjab,TL Suman,4,5,0,0,80.0,c P Kumar b RJ Harris
54,Kings XI Punjab,KA Pollard,17,11,1,1,154.55,c SE Marsh b BA Bhatt
54,Kings XI Punjab,Harbhajan Singh,12,7,1,1,171.43,b BA Bhatt
54,Kings XI Punjab,DS Kulkarni,2,4,0,0,50.0,c & b BA Bhatt
54,Kings XI Punjab,MM Patel,0,1,0,0,0.0,lbw b BA Bhatt
59,Deccan Chargers,SR Tendulkar,37,42,3,0,88.1,lbw b Anand Rajan
59,Deccan Chargers,AC Blizzard,1,7,0,0,14.29,b JP Duminy
59,Deccan Chargers,AT Rayudu,2,8,0,0,25.0,b I Sharma
59,Deccan Chargers,RG Sharma,4,6,1,0,66.67,c KC Sangakkara b I Sharma
59,Deccan Chargers,A Symonds,8,19,0,0,42.11,c I Sharma b A Mishra
59,Deccan Chargers,TL Suman,14,13,0,2,107.69,c S Dhawan b Anand Rajan
59,Deccan Chargers,KA Pollard,24,13,3,1,184.62,c MJ Lumb b Anand Rajan
59,Deccan Chargers,Harbhajan Singh,17,12,1,1,141.67,not out
59,Deccan Chargers,SL Malinga,0,0,0,0,0.0,"run out (DT Christian, Anand Rajan)"
66,Rajasthan Royals,TL Suman,5,6,1,0,83.33,c AL Menaria b SR Watson
