innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,Rahmanullah Gurbaz,11,9,1,1,122.22,c Noor Ahmad b A Kamboj,1
1,Kolkata Knight Riders,SP Narine,26,17,4,1,152.94,st MS Dhoni b Noor Ahmad,2
1,Kolkata Knight Riders,AM Rahane,48,33,4,2,145.45,c DP Conway b RA Jadeja,3
1,Kolkata Knight Riders,A Raghuvanshi,1,2,0,0,50.0,c MS Dhoni b Noor Ahmad,4
1,Kolkata Knight Riders,MK Pandey,36,28,1,1,128.57,not out,5
1,Kolkata Knight Riders,AD Russell,38,21,4,3,180.95,c D Brevis b Noor Ahmad,6
1,Kolkata Knight Riders,RK Singh,9,6,2,0,150.0,c A Mhatre b Noor Ahmad,7
1,Kolkata Knight Riders,Ramandeep Singh,4,4,0,0,100.0,not out,8
2,Chennai Super Kings,A Mhatre,0,2,0,0,0.0,c Harshit Rana b VG Arora,1
2,Chennai Super Kings,DP Conway,0,2,0,0,0.0,b MM Ali,2
2,Chennai Super Kings,Urvil Patel,31,11,1,4,281.82,c CV Varun b Harshit Rana,3
2,Chennai Super Kings,R Ashwin,8,7,1,0,114.29,c A Raghuvanshi b Harshit Rana,4
2,Chennai Super Kings,RA Jadeja,19,10,2,1,190.0,b CV Varun,5
2,Chennai Super Kings,D Brevis,52,25,4,4,208.0,c RK Singh b CV Varun,6
2,Chennai Super Kings,S Dube,45,40,2,3,112.5,c RK Singh b VG Arora,7
2,Chennai Super Kings,MS Dhoni,17,18,0,1,94.44,not out,8
2,Chennai Super Kings,Noor Ahmad,2,2,0,0,100.0,c RK Singh b VG Arora,9
2,Chennai Super Kings,A Kamboj,4,1,1,0,400.0,not out,10
