innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Lucknow Super Giants,1,KL Rahul,1,2,D Padikkal,0,1,1,3
1,Lucknow Super Giants,2,MP Stoinis,28,22,KL Rahul,17,11,48,33
1,Lucknow Super Giants,3,KL Rahul,9,12,DJ Hooda,11,9,20,21
1,Lucknow Super Giants,4,N Pooran,75,29,KL Rahul,28,15,109,44
1,Lucknow Super Giants,5,Arshad Khan,0,1,KL Rahul,0,0,0,1
1,Lucknow Super Giants,6,KL Rahul,0,1,A Badoni,0,0,0,1
1,Lucknow Super Giants,7,KH Pandya,12,7,A Badoni,22,10,36,17
2,Mumbai Indians,1,RG Sharma,61,32,D Brevis,23,20,88,52
2,Mumbai Indians,2,SA Yadav,0,3,RG Sharma,1,1,1,4
2,Mumbai Indians,3,Ishan Kishan,2,4,RG Sharma,6,5,8,9
2,Mumbai Indians,4,HH Pandya,16,13,Ishan Kishan,3,3,19,16
2,Mumbai Indians,5,N Wadhera,1,3,Ishan Kishan,2,2,4,5
2,Mumbai Indians,6,Naman Dhir,56,26,Ishan Kishan,7,6,68,31
2,Mumbai Indians,7,R Shepherd,1,1,Naman Dhir,6,2,8,3
