innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,A Kamboj,3.0,0,48,0,16.0,4,4,0
1,Mumbai Indians,Arjun Tendulkar,2.2,0,22,0,9.43,7,1,0
1,Mumbai Indians,HH Pandya,2.0,0,27,0,13.5,1,0,0
1,Mumbai Indians,N Thushara,4.0,0,28,3,7.0,11,2,0
1,Mumbai Indians,N Wadhera,2.0,0,13,0,6.5,2,0,0
1,Mumbai Indians,Naman Dhir,0.4,0,17,0,25.5,0,0,0
1,Mumbai Indians,PP Chawla,4.0,0,29,3,7.25,10,0,0
1,Mumbai Indians,R Shepherd,2.0,0,30,0,15.0,5,3,0
2,Lucknow Super Giants,Arshad Khan,2.0,0,11,0,5.5,7,2,0
2,Lucknow Super Giants,KH Pandya,4.0,0,29,1,7.25,10,1,0
2,Lucknow Super Giants,MJ Henry,2.0,0,24,0,12.0,4,2,0
2,Lucknow Super Giants,Mohsin Khan,4.0,0,45,1,11.25,9,2,0
2,Lucknow Super Giants,Naveen-ul-Haq,4.0,0,50,2,12.5,8,1,1
2,Lucknow Super Giants,Ravi Bishnoi,4.0,0,37,2,9.25,9,0,0
