innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,N Rana,1,1.2
1,Kolkata Knight Riders,2,RA Tripathi,10,2.4
1,Kolkata Knight Riders,3,KD Karthik,10,2.6
1,Kolkata Knight Riders,4,EJG Morgan,91,10.5
1,Kolkata Knight Riders,5,SP Narine,101,11.6
1,Kolkata Knight Riders,6,KL Nagarkoti,113,15.2
1,Kolkata Knight Riders,7,PJ Cummins,114,16.4
1,Kolkata Knight Riders,8,Shubman Gill,136,19.3
1,Kolkata Knight Riders,9,CV Varun,149,20.5
2,Kings XI Punjab,1,KL Rahul,47,8.6
2,Kings XI Punjab,2,CH Gayle,147,19.1
