innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Punjab Kings,Arshdeep Singh,4.0,0,42,0,10.5,9,7,1
1,Punjab Kings,M Jansen,4.0,0,20,1,5.0,8,0,0
1,Punjab Kings,Vijaykumar Vyshak,4.0,0,34,3,8.5,7,1,0
1,Punjab Kings,XC Bartlett,4.0,0,36,0,9.0,9,1,0
1,Punjab Kings,YS Chahal,4.0,0,28,2,7.0,8,1,0
2,Gujarat Titans,Ashok Sharma,3.0,0,31,1,10.33,8,2,0
2,Gujarat Titans,K Rabada,3.0,0,34,1,11.33,7,0,0
2,Gujarat Titans,M Prasidh Krishna,4.0,0,29,3,7.25,11,2,0
2,Gujarat Titans,Mohammed Siraj,2.0,0,15,0,7.5,6,0,0
2,Gujarat Titans,Rashid Khan,4.0,0,29,1,7.25,10,0,0
2,Gujarat Titans,Washington Sundar,3.1,0,27,1,8.53,6,0,0
