innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Gujarat Titans,B Sai Sudharsan,13,11,2,0,118.18,c SS Iyer b M Jansen,1
1,Gujarat Titans,Shubman Gill,39,27,6,0,144.44,c C Connolly b YS Chahal,2
1,Gujarat Titans,JC Buttler,38,33,3,2,115.15,c XC Bartlett b YS Chahal,3
1,Gujarat Titans,GD Phillips,25,17,1,1,147.06,c M Jansen b Vijaykumar Vyshak,4
1,Gujarat Titans,Washington Sundar,18,16,2,0,112.5,c Arshdeep Singh b Vijaykumar Vyshak,5
1,Gujarat Titans,M Shahrukh Khan,4,6,0,0,66.67,c Arshdeep Singh b Vijaykumar Vyshak,6
1,Gujarat Titans,R Tewatia,11,10,1,0,110.0,not out,7
1,Gujarat Titans,Rashid Khan,0,1,0,0,0.0,not out,8
2,Punjab Kings,Priyansh Arya,7,8,0,1,87.5,c Ashok Sharma b K Rabada,1
2,Punjab Kings,P Simran Singh,37,24,1,4,154.17,c M Prasidh Krishna b Rashid Khan,2
2,Punjab Kings,C Connolly,72,44,5,5,163.64,not out,3
2,Punjab Kings,SS Iyer,18,11,0,2,163.64,c Washington Sundar b M Prasidh Krishna,4
2,Punjab Kings,N Wadhera,3,6,0,0,50.0,c Shubman Gill b Washington Sundar,5
2,Punjab Kings,Shashank Singh,4,5,0,0,80.0,c JC Buttler b M Prasidh Krishna,6
2,Punjab Kings,MP Stoinis,0,2,0,0,0.0,c Rashid Khan b M Prasidh Krishna,7
2,Punjab Kings,M Jansen,9,10,0,1,90.0,c Shubman Gill b Ashok Sharma,8
2,Punjab Kings,XC Bartlett,11,5,0,1,220.0,not out,9
