innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Mumbai Indians,death,45,2,30,9.0,5,10
1,Mumbai Indians,middle,72,4,54,8.0,8,19
1,Mumbai Indians,powerplay,51,0,36,8.5,9,17
2,Rajasthan Royals,death,78,2,38,12.32,12,10
2,Rajasthan Royals,middle,46,0,38,7.26,5,11
2,Rajasthan Royals,powerplay,47,1,32,8.81,6,13
