match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2012-04-06,Mumbai Indians,Wankhede Stadium,2.0,0,13,0,6.5,5,0,0
21,2012-04-17,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,27,0,6.75,10,0,0
24,2012-04-19,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3.0,0,37,0,12.33,6,0,1
35,2012-04-26,Deccan Chargers,Subrata Roy Sahara Stadium,4.0,0,34,1,8.5,6,0,0
42,2012-05-01,Deccan Chargers,Barabati Stadium,4.0,0,22,1,5.5,6,0,0
45,2012-05-03,Mumbai Indians,Subrata Roy Sahara Stadium,3.0,0,9,2,3.0,8,0,0
47,2012-05-05,Kolkata Knight Riders,Eden Gardens,4.0,0,26,2,6.5,12,4,0
52,2012-05-08,Rajasthan Royals,Subrata Roy Sahara Stadium,3.0,0,17,1,5.67,8,0,0
57,2012-05-11,Royal Challengers Bangalore,Subrata Roy Sahara Stadium,4.0,0,40,0,10.0,7,1,0
60,2012-05-13,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,33,0,8.25,8,0,0
70,2012-05-19,Kolkata Knight Riders,Subrata Roy Sahara Stadium,4.0,0,23,1,5.75,10,0,0
