match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2013-04-06,Delhi Daredevils,Feroz Shah Kotla,40,20,2,3,200.0,b UT Yadav,4
8,2013-04-08,Kolkata Knight Riders,Sawai Mansingh Stadium,14,11,3,0,127.27,lbw b LR Shukla,4
13,2013-04-11,Pune Warriors,Subrata Roy Sahara Stadium,1,4,0,0,25.0,c MR Marsh b Yuvraj Singh,4
18,2013-04-14,Kings XI Punjab,Sawai Mansingh Stadium,0,4,0,0,0.0,c AC Gilchrist b P Kumar,4
23,2013-04-17,Mumbai Indians,Sawai Mansingh Stadium,4,4,0,0,100.0,"run out (MG Johnson, PP Ojha)",4
27,2013-04-20,Royal Challengers Bangalore,M Chinnaswamy Stadium,33,20,4,1,165.0,c KB Arun Karthik b R Vinay Kumar,4
30,2013-04-22,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",36,22,3,1,163.64,not out,5
36,2013-04-27,Sunrisers Hyderabad,Sawai Mansingh Stadium,9,10,1,0,90.0,not out,4
40,2013-04-29,Royal Challengers Bangalore,Sawai Mansingh Stadium,6,3,1,0,200.0,not out,6
47,2013-05-03,Kolkata Knight Riders,Eden Gardens,3,5,0,0,60.0,not out,7
50,2013-05-05,Pune Warriors,Sawai Mansingh Stadium,32,13,2,2,246.15,not out,5
61,2013-05-12,Chennai Super Kings,Sawai Mansingh Stadium,41,23,2,3,178.26,not out,6
66,2013-05-15,Mumbai Indians,Wankhede Stadium,37,29,3,1,127.59,not out,6
68,2013-05-17,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",8,8,1,0,100.0,b NLTC Perera,5
74,2013-05-22,Sunrisers Hyderabad,Feroz Shah Kotla,2,6,0,0,33.33,b DJG Sammy,5
75,2013-05-24,Mumbai Indians,Eden Gardens,27,17,3,1,158.82,c Harbhajan Singh b KA Pollard,5
