match_number,date,opponent,catches,stumpings,run_outs
5,2017-04-08,Royal Challengers Bangalore,0,1,0
9,2017-04-11,Rising Pune Supergiant,3,0,0
18,2017-04-17,Kolkata Knight Riders,1,1,0
25,2017-04-22,Mumbai Indians,1,0,1
42,2017-05-04,Gujarat Lions,2,0,0
45,2017-05-06,Mumbai Indians,0,1,0
52,2017-05-12,Rising Pune Supergiant,1,0,0
