match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2017-04-08,Royal Challengers Bangalore,M.Chinnaswamy Stadium,57,36,3,4,158.33,b P Negi,5
9,2017-04-11,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,31,22,1,2,140.91,run out (MA Agarwal),4
15,2017-04-15,Kings XI Punjab,Feroz Shah Kotla,15,9,3,0,166.67,c EJG Morgan b VR Aaron,5
18,2017-04-17,Kolkata Knight Riders,Feroz Shah Kotla,38,16,2,4,237.5,c G Gambhir b NM Coulter-Nile,5
21,2017-04-19,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0,1,0,0,0.0,c DA Warner b Yuvraj Singh,4
25,2017-04-22,Mumbai Indians,Wankhede Stadium,0,3,0,0,0.0,c Harbhajan Singh b JJ Bumrah,6
32,2017-04-28,Kolkata Knight Riders,Eden Gardens,6,4,1,0,150.0,lbw b NM Coulter-Nile,4
36,2017-04-30,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",3,6,0,0,50.0,lbw b GJ Maxwell,5
40,2017-05-02,Sunrisers Hyderabad,Feroz Shah Kotla,34,20,4,1,170.0,b Mohammed Siraj,3
42,2017-05-04,Gujarat Lions,Feroz Shah Kotla,97,43,6,9,225.58,c KD Karthik b Basil Thampi,3
45,2017-05-06,Mumbai Indians,Feroz Shah Kotla,0,3,0,0,0.0,c LMP Simmons b JJ Bumrah,4
50,2017-05-10,Gujarat Lions,Green Park,4,2,1,0,200.0,run out (SK Raina),3
52,2017-05-12,Rising Pune Supergiant,Feroz Shah Kotla,36,22,4,2,163.64,c DT Christian b A Zampa,4
56,2017-05-14,Royal Challengers Bangalore,Feroz Shah Kotla,45,34,3,2,132.35,b HV Patel,4
