match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2017-04-08,Rising Pune Supergiant,Holkar Cricket Stadium,4.0,0,34,0,8.5,6,0,0
8,2017-04-10,Royal Challengers Bangalore,Holkar Cricket Stadium,4.0,0,47,0,11.75,10,0,0
11,2017-04-13,Kolkata Knight Riders,Eden Gardens,3.0,0,30,0,10.0,3,0,0
15,2017-04-15,Delhi Daredevils,Feroz Shah Kotla,4.0,0,37,1,9.25,9,0,1
19,2017-04-17,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,25,2,6.25,10,0,0
22,2017-04-20,Mumbai Indians,Holkar Cricket Stadium,2.3,0,29,1,11.6,5,1,0
26,2017-04-23,Gujarat Lions,Saurashtra Cricket Association Stadium,4.0,0,25,1,6.25,8,1,0
33,2017-04-28,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",3.0,0,34,1,11.33,2,0,0
36,2017-04-30,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.1,1,3,1,2.57,5,0,0
43,2017-05-05,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,24,2,6.0,8,0,0
47,2017-05-07,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",4.0,0,35,0,8.75,4,0,0
49,2017-05-09,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",3.0,0,24,2,8.0,8,0,0
51,2017-05-11,Mumbai Indians,Wankhede Stadium,4.0,0,57,2,14.25,6,0,0
55,2017-05-14,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,1.0,0,6,0,6.0,3,0,0
