match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2024-03-24,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",1,5,0,0,20.0,c JC Buttler b N Burger,4
11,2024-03-30,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",8,10,0,0,80.0,c JM Bairstow b SM Curran,6
15,2024-04-02,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",0,3,0,0,0.0,c F du Plessis b Yash Dayal,6
21,2024-04-07,Gujarat Titans,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",20,11,3,0,181.82,c UT Yadav b Rashid Khan,6
26,2024-04-12,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",55,35,5,1,157.14,not out,7
28,2024-04-14,Kolkata Knight Riders,"Eden Gardens, Kolkata",29,27,2,1,107.41,c A Raghuvanshi b SP Narine,4
44,2024-04-27,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18,13,1,0,138.46,not out,6
48,2024-04-30,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",6,6,1,0,100.0,"run out (Naman Dhir, Ishan Kishan)",7
54,2024-05-05,Kolkata Knight Riders,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15,12,0,1,125.0,c MA Starc b SP Narine,6
57,2024-05-08,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",55,30,9,0,183.33,not out,6
64,2024-05-14,Delhi Capitals,"Arun Jaitley Stadium, Delhi",6,9,0,0,66.67,c Gulbadin Naib b T Stubbs,6
67,2024-05-17,Mumbai Indians,"Wankhede Stadium, Mumbai",22,10,1,2,220.0,not out,7
