innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,2,3,Punjab Kings,JM Sharma,M Jansen,BNJ Oxenford,wicket,upheld,False
1,11,4,Punjab Kings,M Shahrukh Khan,M Markande,UV Gandhe,wicket,struck down,True
1,13,5,Punjab Kings,RD Chahar,M Markande,UV Gandhe,wicket,struck down,True
2,11,4,Punjab Kings,RA Tripathi,RD Chahar,UV Gandhe,wicket,struck down,False
