innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Punjab Kings,1,P Simran Singh,0,1,S Dhawan,0,0,0,1
1,Punjab Kings,2,MW Short,1,3,S Dhawan,6,4,10,7
1,Punjab Kings,3,JM Sharma,4,9,S Dhawan,8,6,12,15
1,Punjab Kings,4,SM Curran,22,15,S Dhawan,19,15,41,30
1,Punjab Kings,5,Sikandar Raza,5,6,S Dhawan,0,0,6,6
1,Punjab Kings,6,M Shahrukh Khan,4,3,S Dhawan,1,2,5,5
1,Punjab Kings,7,Harpreet Brar,1,2,S Dhawan,2,2,3,4
1,Punjab Kings,8,RD Chahar,0,8,S Dhawan,1,1,1,9
1,Punjab Kings,9,NT Ellis,0,5,S Dhawan,10,8,10,13
1,Punjab Kings,10,S Dhawan,52,28,Mohit Rathee,1,2,55,30
2,Sunrisers Hyderabad,1,HC Brook,13,14,MA Agarwal,14,9,27,23
2,Sunrisers Hyderabad,2,RA Tripathi,11,17,MA Agarwal,7,11,18,28
2,Sunrisers Hyderabad,3,AK Markram,37,21,RA Tripathi,63,31,100,52
