innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rising Pune Supergiants,AM Rahane,53,45,5,0,117.78,run out (DJ Bravo),1
1,Rising Pune Supergiants,SS Tiwary,1,2,0,0,50.0,run out (SK Raina),2
1,Rising Pune Supergiants,SPD Smith,101,54,8,5,187.04,b DJ Bravo,3
1,Rising Pune Supergiants,MS Dhoni,30,18,2,2,166.67,not out,4
1,Rising Pune Supergiants,NLTC Perera,3,2,0,0,150.0,not out,5
2,Gujarat Lions,DR Smith,63,37,9,1,170.27,b NLTC Perera,1
2,Gujarat Lions,BB McCullum,43,22,5,2,195.45,c JA Morkel b R Bhatia,2
2,Gujarat Lions,SK Raina,34,28,2,0,121.43,b NLTC Perera,3
2,Gujarat Lions,KD Karthik,33,20,4,0,165.0,c AM Rahane b AB Dinda,4
2,Gujarat Lions,DJ Bravo,7,6,1,0,116.67,c MS Dhoni b AB Dinda,5
2,Gujarat Lions,RA Jadeja,0,1,0,0,0.0,run out (MS Dhoni),6
2,Gujarat Lions,JP Faulkner,9,5,1,0,180.0,not out,7
2,Gujarat Lions,Ishan Kishan,0,1,0,0,0.0,run out (SS Tiwary),8
