match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2017-04-06,Mumbai Indians,Maharashtra Cricket Association Stadium,4.0,0,36,1,9.0,10,1,0
4,2017-04-08,Kings XI Punjab,Holkar Cricket Stadium,4.0,0,32,0,8.0,10,1,0
9,2017-04-11,Delhi Daredevils,Maharashtra Cricket Association Stadium,4.0,0,41,0,10.25,7,0,0
13,2017-04-14,Gujarat Lions,Saurashtra Cricket Association Stadium,3.0,0,18,0,6.0,8,1,0
17,2017-04-16,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,18,3,4.5,11,1,0
24,2017-04-22,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,2.0,0,19,0,9.5,4,0,0
28,2017-04-24,Mumbai Indians,Wankhede Stadium,4.0,1,21,2,5.25,8,1,0
39,2017-05-01,Gujarat Lions,Maharashtra Cricket Association Stadium,4.0,0,36,0,9.0,9,0,0
41,2017-05-03,Kolkata Knight Riders,Eden Gardens,4.0,0,24,1,6.0,9,0,0
44,2017-05-06,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,30,3,7.5,11,1,0
52,2017-05-12,Delhi Daredevils,Feroz Shah Kotla,4.0,0,31,2,7.75,9,3,0
55,2017-05-14,Kings XI Punjab,Maharashtra Cricket Association Stadium,3.0,0,10,0,3.33,12,1,0
