innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kolkata Knight Riders,death,41,3,30,8.2,6,12
1,Kolkata Knight Riders,middle,39,3,54,4.33,2,24
1,Kolkata Knight Riders,powerplay,44,2,36,7.33,6,17
2,Gujarat Lions,death,39,1,29,8.07,5,10
2,Gujarat Lions,middle,47,0,28,10.07,5,10
2,Gujarat Lions,powerplay,39,3,24,9.75,5,10
