innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Lions,DJ Bravo,4.0,0,29,1,7.25,10,1,0
1,Gujarat Lions,DR Smith,4.0,0,8,4,2.0,18,1,0
1,Gujarat Lions,DS Kulkarni,4.0,0,34,1,8.5,12,1,0
1,Gujarat Lions,P Kumar,2.0,0,12,0,6.0,5,2,0
1,Gujarat Lions,RA Jadeja,2.0,0,17,0,8.5,3,0,0
1,Gujarat Lions,SB Jakati,4.0,0,22,1,5.5,5,0,0
2,Kolkata Knight Riders,AS Rajpoot,3.0,0,35,1,11.67,6,4,0
2,Kolkata Knight Riders,JO Holder,2.0,0,14,0,7.0,5,1,0
2,Kolkata Knight Riders,M Morkel,3.3,0,39,1,11.14,6,1,0
2,Kolkata Knight Riders,SP Narine,4.0,0,30,1,7.5,10,2,0
2,Kolkata Knight Riders,YK Pathan,1.0,0,6,0,6.0,3,0,0
