innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,RV Uthappa,25,19,3,1,131.58,c KD Karthik b DR Smith,1
1,Kolkata Knight Riders,G Gambhir,8,8,1,0,100.0,run out (SB Jakati),2
1,Kolkata Knight Riders,MK Pandey,1,3,0,0,33.33,c SK Raina b DR Smith,3
1,Kolkata Knight Riders,PP Chawla,11,16,1,0,68.75,b DR Smith,4
1,Kolkata Knight Riders,YK Pathan,36,36,3,1,100.0,c SK Raina b DS Kulkarni,5
1,Kolkata Knight Riders,Shakib Al Hasan,3,8,0,0,37.5,c ER Dwivedi b DR Smith,6
1,Kolkata Knight Riders,SA Yadav,17,14,1,1,121.43,c DS Kulkarni b SB Jakati,7
1,Kolkata Knight Riders,JO Holder,13,8,1,1,162.5,c AJ Finch b DJ Bravo,8
1,Kolkata Knight Riders,SP Narine,2,7,0,0,28.57,not out,9
1,Kolkata Knight Riders,M Morkel,1,1,0,0,100.0,not out,10
2,Gujarat Lions,DR Smith,0,1,0,0,0.0,c RV Uthappa b AS Rajpoot,1
2,Gujarat Lions,BB McCullum,6,3,0,1,200.0,lbw b SP Narine,2
2,Gujarat Lions,SK Raina,53,36,7,1,147.22,not out,3
2,Gujarat Lions,KD Karthik,12,8,2,0,150.0,b M Morkel,4
2,Gujarat Lions,AJ Finch,26,23,1,2,113.04,"run out (AS Rajpoot, RV Uthappa)",5
2,Gujarat Lions,RA Jadeja,11,10,1,0,110.0,not out,6
