match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2024-03-23,Sunrisers Hyderabad,"Eden Gardens, Kolkata",4.0,0,19,1,4.75,8,0,0
10,2024-03-29,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",4.0,0,40,1,10.0,6,0,0
16,2024-04-03,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",4.0,0,29,1,7.25,11,0,0
22,2024-04-08,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,30,1,7.5,5,0,0
28,2024-04-14,Lucknow Super Giants,"Eden Gardens, Kolkata",4.0,0,17,1,4.25,7,0,0
31,2024-04-16,Rajasthan Royals,"Eden Gardens, Kolkata",4.0,0,30,2,7.5,11,2,0
36,2024-04-21,Royal Challengers Bengaluru,"Eden Gardens, Kolkata",4.0,0,34,2,8.5,9,0,0
42,2024-04-26,Punjab Kings,"Eden Gardens, Kolkata",4.0,0,24,1,6.0,12,0,0
47,2024-04-29,Delhi Capitals,"Eden Gardens, Kolkata",4.0,0,24,1,6.0,9,0,0
51,2024-05-03,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,22,2,5.5,11,1,0
54,2024-05-05,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,22,1,5.5,8,1,0
60,2024-05-11,Mumbai Indians,"Eden Gardens, Kolkata",3.0,0,21,1,7.0,10,0,0
70,2024-05-21,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",4.0,0,40,1,10.0,7,0,0
73,2024-05-26,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,16,1,4.0,8,0,0
