match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2024-03-23,Sunrisers Hyderabad,"Eden Gardens, Kolkata",2,4,0,0,50.0,run out (Shahbaz Ahmed),2
10,2024-03-29,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",47,22,2,5,213.64,b Mayank Dagar,2
16,2024-04-03,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",85,39,7,7,217.95,c RR Pant b MR Marsh,2
22,2024-04-08,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",27,20,3,2,135.0,c M Theekshana b RA Jadeja,2
28,2024-04-14,Lucknow Super Giants,"Eden Gardens, Kolkata",6,6,1,0,100.0,c MP Stoinis b Mohsin Khan,2
31,2024-04-16,Rajasthan Royals,"Eden Gardens, Kolkata",109,56,13,6,194.64,b TA Boult,2
36,2024-04-21,Royal Challengers Bengaluru,"Eden Gardens, Kolkata",10,15,2,0,66.67,c V Kohli b Yash Dayal,2
42,2024-04-26,Punjab Kings,"Eden Gardens, Kolkata",71,32,9,4,221.88,c JM Bairstow b RD Chahar,2
47,2024-04-29,Delhi Capitals,"Eden Gardens, Kolkata",15,10,3,0,150.0,c J Fraser-McGurk b AR Patel,2
51,2024-05-03,Mumbai Indians,"Wankhede Stadium, Mumbai",8,8,0,1,100.0,b HH Pandya,2
54,2024-05-05,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",81,39,6,7,207.69,c D Padikkal b Ravi Bishnoi,2
60,2024-05-11,Mumbai Indians,"Eden Gardens, Kolkata",0,1,0,0,0.0,b JJ Bumrah,2
70,2024-05-21,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",21,16,4,0,131.25,c V Viyaskanth b PJ Cummins,2
73,2024-05-26,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",6,2,0,1,300.0,c Shahbaz Ahmed b PJ Cummins,2
