match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2019-03-24,Delhi Capitals,Wankhede Stadium,2,6,0,0,33.33,run out (),3
7,2019-03-28,Royal Challengers Bangalore,M.Chinnaswamy Stadium,38,24,4,1,158.33,c MM Ali b YS Chahal,3
9,2019-03-30,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,11,6,2,0,183.33,lbw b M Ashwin,3
15,2019-04-03,Chennai Super Kings,Wankhede Stadium,59,43,8,1,137.21,c RA Jadeja b DJ Bravo,3
19,2019-04-06,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,7,8,1,0,87.5,lbw b Sandeep Sharma,3
24,2019-04-10,Kings XI Punjab,Wankhede Stadium,21,15,4,0,140.0,c MC Henriques b SM Curran,3
27,2019-04-13,Rajasthan Royals,Wankhede Stadium,16,10,0,1,160.0,b DS Kulkarni,3
31,2019-04-15,Royal Challengers Bangalore,Wankhede Stadium,29,23,2,1,126.09,c Navdeep Saini b YS Chahal,3
34,2019-04-18,Delhi Capitals,Arun Jaitley Stadium,26,27,2,0,96.3,c RR Pant b K Rabada,4
36,2019-04-20,Rajasthan Royals,Sawai Mansingh Stadium,34,33,1,1,103.03,c DS Kulkarni b STR Binny,3
47,2019-04-28,Kolkata Knight Riders,Eden Gardens,26,14,2,2,185.71,c KD Karthik b AD Russell,4
51,2019-05-02,Sunrisers Hyderabad,Wankhede Stadium,23,17,3,1,135.29,c Rashid Khan b KK Ahmed,3
56,2019-05-05,Kolkata Knight Riders,Wankhede Stadium,46,27,5,2,170.37,not out,3
57,2019-05-07,Chennai Super Kings,MA Chidambaram Stadium,71,54,10,0,131.48,not out,3
60,2019-05-12,Chennai Super Kings,Rajiv Gandhi International Stadium,15,17,1,0,88.24,b Imran Tahir,3
