innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,E Lewis,6,4,1,0,150.0,c Abdul Samad b B Kumar,1
1,Rajasthan Royals,YBK Jaiswal,36,23,5,1,156.52,b Sandeep Sharma,2
1,Rajasthan Royals,SV Samson,82,57,7,3,143.86,c JO Holder b S Kaul,3
1,Rajasthan Royals,LS Livingstone,4,6,0,0,66.67,c Abdul Samad b Rashid Khan,4
1,Rajasthan Royals,MK Lomror,29,28,1,1,103.57,not out,5
1,Rajasthan Royals,R Parag,0,1,0,0,0.0,c JJ Roy b S Kaul,6
1,Rajasthan Royals,R Tewatia,0,1,0,0,0.0,not out,7
2,Sunrisers Hyderabad,JJ Roy,60,42,8,1,142.86,c SV Samson b C Sakariya,1
2,Sunrisers Hyderabad,WP Saha,18,11,2,1,163.64,st SV Samson b MK Lomror,2
2,Sunrisers Hyderabad,KS Williamson,51,41,5,1,124.39,not out,3
2,Sunrisers Hyderabad,PK Garg,0,1,0,0,0.0,c & b Mustafizur Rahman,4
2,Sunrisers Hyderabad,Abhishek Sharma,21,16,1,1,131.25,not out,5
