innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,E Lewis,6,4,YBK Jaiswal,5,3,11,7
1,Rajasthan Royals,2,SV Samson,25,25,YBK Jaiswal,31,20,56,45
1,Rajasthan Royals,3,LS Livingstone,4,6,SV Samson,5,3,10,9
1,Rajasthan Royals,4,SV Samson,52,29,MK Lomror,27,26,84,55
1,Rajasthan Royals,5,MK Lomror,1,1,R Parag,0,1,1,2
1,Rajasthan Royals,6,MK Lomror,1,1,R Tewatia,0,1,2,2
2,Sunrisers Hyderabad,1,JJ Roy,30,20,WP Saha,18,11,57,31
2,Sunrisers Hyderabad,2,KS Williamson,25,19,JJ Roy,30,22,57,41
2,Sunrisers Hyderabad,3,KS Williamson,5,5,PK Garg,0,1,5,6
2,Sunrisers Hyderabad,4,KS Williamson,21,17,Abhishek Sharma,21,16,48,33
