innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,ST Jayasuriya,2,5,DJ Bravo,5,8,7,13
1,Mumbai Indians,2,JP Duminy,12,12,ST Jayasuriya,28,12,42,23
1,Mumbai Indians,3,JP Duminy,13,15,SR Tendulkar,11,14,25,29
1,Mumbai Indians,4,AM Nayar,26,25,JP Duminy,37,27,65,52
1,Mumbai Indians,5,AM Nayar,7,2,Harbhajan Singh,1,1,8,3
1,Mumbai Indians,6,AM Nayar,7,2,Harbhajan Singh,1,1,8,3
2,Chennai Super Kings,1,PA Patel,0,1,ML Hayden,0,0,0,1
2,Chennai Super Kings,2,SK Raina,20,12,ML Hayden,3,10,24,22
2,Chennai Super Kings,3,ML Hayden,13,19,S Badrinath,22,23,40,42
2,Chennai Super Kings,4,MS Dhoni,23,22,ML Hayden,44,28,87,50
