innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,TM Dilshan,43,5.5
1,Royal Challengers Bangalore,2,CH Gayle,154,15.4
1,Royal Challengers Bangalore,3,V Kohli,155,15.6
1,Royal Challengers Bangalore,4,SS Tiwary,186,18.5
1,Royal Challengers Bangalore,5,AUK Pathan,186,18.6
1,Royal Challengers Bangalore,6,M Kaif,198,20.2
2,Kings XI Punjab,1,AC Gilchrist,0,1.1
2,Kings XI Punjab,2,AM Nayar,5,2.6
2,Kings XI Punjab,3,PC Valthaty,28,5.3
2,Kings XI Punjab,4,SE Marsh,34,6.3
2,Kings XI Punjab,5,Sunny Singh,50,8.4
2,Kings XI Punjab,6,KD Karthik,57,9.5
2,Kings XI Punjab,7,PP Chawla,67,11.6
2,Kings XI Punjab,8,R McLaren,104,19.2
2,Kings XI Punjab,9,RJ Harris,105,19.4
